u,g,r,i,z,class,redshift,redshift_err
17.85266,17.96147,17.85933,17.59577,17.46809,QSO,1.98349,0.000187932
18.47026,16.79804,16.3351,16.04149,15.84781,GALAXY,0.05161589,7.083817E-06
18.15604,17.0507,16.62737,16.33375,16.21285,GALAXY,0.06004283,5.373987E-06
18.22326,16.57258,15.81296,15.45227,15.18285,GALAXY,0.03205338,1.30944E-05
18.13424,17.99241,17913,17.99089,17.91746,QSO,0.9193719,0.0001957825
19.57116,17.52931,16.51106,16.05545,15.70417,GALAXY,0.1083829,2.419692E-05
19.50577,17.84704,16.96677,16.57026,16.23569,GALAXY,0.1078383,2.816506E-05
18.89161,18.5599,18.94198,18.13526,18.94352,GALAXY,0.08434821,8.718669E-06
18.27433,16.55321,15.76764,15.40629,15.13609,GALAXY,0.06103906,1.090414E-05
19.23251,17.61317,16.86782,16.49504,16.21276,GALAXY,0.06198774,1.879778E-05
18.82013,18.20432,18.14327,18.05987,17.88179,QSO,2.280016,0.0002500586
17.65804,16.44524,15.87692,15.45435,15.23749,GALAXY,0.08430348,9.571964E-06
19.26324,17.81808,16.87678,16.3478,16.1001,QSO,0.1111498,1.179303E-05
17.71841,16.10767,15.33181,14.92757,14.6385,GALAXY,0.06340826,1.832134E-05
18.14618,16.34551,15.51697,15.11378,14.80484,GALAXY,0.04289933,1.210146E-05
18.46267,18.32624,18.23205,18.30327,18.28105,QSO,1.03335,0.0001328705
18.88916,18.37144,17.94893,17.63662,17.36402,QSO,1.356414,0.4599816
18.91147,17.06169,16.17391,15.75972,15.44554,GALAXY,0.0624647,1.77608E-05
19.3722,17.48217,16.53132,16.13038,15.79585,GALAXY,0.1115882,1.841927E-05
18.74313,17.49929,17.02963,16.71015,16.56902,GALAXY,0.06223962,1.283895E-05
19.38387,18.24262,17.75052,17.4689,17.27669,GALAXY,0.04778583,1.010153E-05
17.08854,16.21584,15.88014,15.62245,15.51118,GALAXY,0.0485171,6.386781E-06
16.93609,15.34398,14.65762,14.26922,13.99,QSO,0.04799197,3.788358E-05
19.42281,19.31892,19.15405,18.98882,18.89726,QSO,1.481807,0.001317471
18.95873,17.45049,16.59052,16.1495,15.82739,GALAXY,0.1349175,3.139633E-05
19.46063,19.2007,19.01923,18.98213,18.96091,QSO,1.015861,0.0004875245
18.92727,17.78867,17.25084,16.87268,16.70032,GALAXY,0.1101341,1.442474E-05
19.39321,17.55309,16.68433,16.24974,15.93993,GALAXY,0.06674997,1.820251E-05
18.82437,17.30037,16.58746,16.12383,15.81788,GALAXY,0.06279102,7.13388E-06
17.62254,16.51794,16.15492,15.93065,15.77639,GALAXY,0.0311207,8.142629E-06
16.98178,15.11525,14.26327,13.8498,13.54063,GALAXY,0.04838943,8.929658E-06
19.19899,17.68447,16.70759,16.24523,15.99432,QSO,0.1467527,1.899941E-05
18.16933,17.83474,17.23823,16.71126,16.69879,QSO,0.1516711,1.941174E-05
18.71917,17.71156,17.15743,16.79133,16.69416,GALAXY,0.1520314,8.10497E-06
18.03088,17.87854,17.87786,18.00015,17.86887,QSO,0.8329774,0.0001049793
19.4036,17.98469,17.11777,16.63482,16.30932,GALAXY,0.1466942,1.648828E-05
18.34402,17.08396,16.55185,16.18334,15.98145,GALAXY,0.06413542,8.810581E-06
19.59902,18.05526,17.3501,16.92205,16.61012,GALAXY,0.1087391,1.11549E-05
18.88539,18.71008,18.50469,18.44567,18.36703,QSO,1.310598,0.0002903585
19.02292,17.1178,16.18505,15.6466,15.32886,GALAXY,0.09942675,1.984213E-05
19.17833,17.86775,17.01041,16.56593,16.2976,GALAXY,0.1727522,2.825593E-05
18.75264,17.32121,16.59219,16.20301,15.94447,GALAXY,0.07437419,1.116691E-05
18.58324,17.41598,17.01344,16.76617,16.65321,GALAXY,0.07416976,6.666457E-06
19.16177,18.05364,17.39718,17.06515,16.90384,GALAXY,0.1184853,2.986491E-05
16.70968,14.77435,13.91992,13.55578,13.24487,GALAXY,0.04543313,1.079194E-05
18.78377,17.02299,16.13964,15.71327,15.38308,GALAXY,0.04323198,1.843599E-05
16.79665,14.86494,13.98459,13.60251,13.29303,GALAXY,0.04395983,1.10527E-05
19.17742,18.86634,18.80562,18.69174,18.56359,QSO,2.133087,0.001146792
17.35713,16.21995,15.72839,15.4597,15.25429,GALAXY,0.04327054,8.84659E-06
18.90555,17.16333,16.33108,15.97716,15.69218,GALAXY,0.04518814,2.124644E-05
19.01525,17.03776,16.12491,15.74235,15.42409,GALAXY,0.09054913,1.478302E-05
19.56685,18.10448,17.4116,16.99812,16.72874,GALAXY,0.05944461,9.834725E-06
18.32968,17.28632,16.86348,16.71534,16.52942,GALAXY,0.02276146,1.287404E-05
18.86328,17.66192,17.14437,16.84843,16.66878,GALAXY,0.07576906,9.097894E-06
19.59937,17.68758,16.73523,16.33657,16.0214,GALAXY,0.1150641,2.5535E-05
17.88556,16.97824,16.61647,16.31241,16.16381,GALAXY,0.05162286,5.206001E-06
19.15347,17.54413,16.70959,16.26411,15.94226,GALAXY,0.07199785,1.537643E-05
19.04659,17.87713,17.52688,17.38726,17.33584,GALAXY,0.01838211,8.143371E-06
18.02391,16.98837,16.54541,16.31465,16.14343,GALAXY,0.03032193,7.561795E-06
19.05566,18.83635,18.66332,18.26739,18.16758,QSO,1.721916,0.0001745363
19.37096,17.55734,16.57274,16.17866,15.8651,GALAXY,0.1368092,1.06142E-05
18.27462,17.32588,17.04341,16.91993,16.75667,GALAXY,0.02214377,5.882325E-06
17.26799,15.87883,15.23625,14.89024,14.6244,GALAXY,0.04447525,1.70024E-05
19.55249,17.86266,16.8877,16.46035,16.14347,GALAXY,0.09829134,3.474631E-05
19.24726,17.30749,16.29784,15.86491,15.54931,GALAXY,0.09581964,3.43057E-05
19.01106,17.56316,16.75038,16.34188,16.07294,GALAXY,0.09755506,1.675365E-05
19.5882,17.68664,16.65743,16.21049,15.88359,GALAXY,0.1276452,2.615899E-05
19.14964,19.01621,18.92615,18.67325,18.66035,QSO,1.698416,0.00030076
19.23968,19.19681,19.26916,19.15364,19.24889,QSO,1.635228,0.0004134813
19.46543,18.88051,18.33114,18.10853,17.78524,QSO,1.611766,0.0003170793
16.29423,14.83532,14.25234,13.94843,13.83642,GALAXY,0.02064876,1.09476E-05
18.82917,17.01823,16.08937,15.62857,15.37665,QSO,0.0861435,2.096904E-05
19.49785,18.41387,17.71764,17.38459,17.17115,GALAXY,0.1389841,1.65889E-05
17.29481,15.88386,15.0764,14.68278,14.38762,GALAXY,0.07067554,6.885165E-06
19.34455,17.40752,16.49117,16.07292,15.77114,GALAXY,0.07047611,2.367936E-05
18.45837,16.63067,15.73946,15.35627,15.07141,GALAXY,0.07994761,1.562057E-05
19.17653,17.55509,16.7521,16.33791,16.06084,GALAXY,0.09780669,1.001592E-05
19.39133,18.12338,17.46725,17.11666,16.91363,GALAXY,0.09864391,1.171764E-05
19.53209,18.24978,17.70206,17.33705,17.15328,GALAXY,0.07096665,6.797231E-06
18.88072,17.08508,16.18619,15.81732,15.51632,GALAXY,0.09533425,1.283636E-05
18.26888,17.45451,17.16205,16.85077,16.79244,GALAXY,0.05873925,3.680915E-06
19.53231,17.71729,16.82978,16.39689,16.09279,GALAXY,0.07132712,2.097194E-05
19.12225,17.11063,16.17901,15.74803,15.47579,GALAXY,0.07148628,1.581637E-05
19.36088,18.30446,17.78014,17.54908,17.39152,GALAXY,0.07129142,1.827984E-05
17.75233,16.46134,15.77177,15.36022,15.12094,GALAXY,0.09909666,1.084411E-05
19.30229,17.9074,17.05139,16.61983,16.40436,GALAXY,0.1675089,9.557923E-06
18.23551,17.35111,16.82794,16.32458,16.0808,QSO,0.09549566,2.122822E-05
18.36798,18.26245,18.05609,18.11421,18.11345,QSO,0.9884961,0.000264266
19.44756,19.24045,18.61061,18.33903,17.81988,QSO,0.3628398,2.652294E-05
18.81574,18.47717,18.35089,18.17636,18.06398,QSO,1.893393,0.0003334345
19.32158,18.26657,17.87506,17.5489,17.44397,GALAXY,0.09841076,6.060604E-06
19.12591,17.05258,16.04038,15.61303,15.29798,GALAXY,0.09724288,1.995786E-05
19.56824,18.27654,17.61474,17.25414,17.0102,GALAXY,0.09914452,1.312035E-05
19.51213,17.58654,16.62237,16.20073,15854,GALAXY,0.09786262,2.872675E-05
18.15734,16.32029,15.43989,15.01794,14725,GALAXY,0.09518765,2.226908E-05
18.25769,17.32333,17.06545,16.75545,16.74206,GALAXY,0.07232792,6.792632E-06
19.16548,17.85437,17.02811,16.61637,16.34058,GALAXY,0.1063788,2.825555E-05
19.32458,18.15616,17.49725,17.08869,16.90243,GALAXY,0.09568959,7.636165E-06
18.89997,17.04106,16.09656,15.65306,15.34256,GALAXY,0.0974411,2.35122E-05
17.97872,16.43939,15.92916,15.66452,15.54523,GALAXY,0.0288725,1.571482E-05
18.54126,18.45275,18.28888,18.24712,18.13791,QSO,1.059423,0.0003248471
19.49559,17.48471,16.51095,16.07099,15.72781,GALAXY,0.09302298,1.665113E-05
18.95451,18.07932,17.78595,17.46706,17.43553,GALAXY,0.1098359,6.334865E-06
18.92671,18.77532,18.25484,17.9146,17.78883,QSO,0.2397019,2.385404E-05
19.35376,17.9018,17.18655,16.78646,16.53989,GALAXY,0.1132774,1.72994E-05
19.44782,18.20238,17.68488,17.36188,17.16108,GALAXY,0.07597884,8.602218E-06
17.35461,16.12515,15.56817,15.26566,15.02868,GALAXY,0.03978621,8.080926E-06
19.44213,18.2504,17.47674,17.05407,16.74181,GALAXY,0.1539329,1.195123E-05
18.71416,17.51196,16.98285,16.65838,16.46629,GALAXY,0.07379498,7.160004E-06
18.53013,17.39733,16.95857,16.64198,16.51134,GALAXY,0.06622072,6.385415E-06
18.08887,16.7822,16.16892,15.8601,15.61675,GALAXY,0.02996213,1.248734E-05
19.36454,17.64002,16.69839,16.2347,15.88115,GALAXY,0.09376761,1.450555E-05
18.97395,17.95124,17.6416,17.41545,17.27085,GALAXY,0.05922547,5.401107E-06
17.71966,15.78473,14.92351,14.51154,14.18123,GALAXY,0.03786535,8.417258E-06
19.39715,18.59875,18.41157,17.90688,17.92717,GALAXY,0.07365531,5.454021E-06
19.30403,17.92772,17.28526,16.94637,16.75834,GALAXY,0.0374554,2.189772E-05
19.47542,18.22695,17.51556,17.10928,16.84557,GALAXY,0.1207124,8.799843E-06
18.89036,17.81334,17.26431,16.88912,16.65694,GALAXY,0.05233405,7.475513E-06
19.51859,17.95128,17.10435,16.70795,16.40001,GALAXY,0.1380157,3.152538E-05
19.28011,17.27236,16.29919,15.83613,15.45105,GALAXY,0.07267132,2.025349E-05
19.49317,18.45653,17.95473,17.57997,17.39295,GALAXY,0.1419622,6.067395E-06
19.01858,17.57234,16.80947,16.36116,16.10682,GALAXY,0.07334726,1.552324E-05
19.4522,17.49449,16.50012,16.03488,15.66543,GALAXY,0.08488055,2.264534E-05
19.11458,17.31342,16.41352,15.92703,15.59909,GALAXY,0.07498769,1.373578E-05
18.75632,17.48394,16.78679,16.36539,16.09935,GALAXY,0.09982824,1.279324E-05
18.68509,17.18088,16.26211,15.77614,15.44398,GALAXY,0.09368533,1.949243E-05
19.37078,18.08249,17.5033,17.13787,16.94091,GALAXY,0.08654554,1.014862E-05
16.42721,14.85829,14.06281,13.63178,13.38982,GALAXY,0.006394573,1.459036E-05
18.46592,16.71256,15.76615,15.28379,14.91055,GALAXY,0.0867196,1.971347E-05
19.35342,17.97829,17.32843,16.97501,16.72181,GALAXY,0.1072508,1.81604E-05
18.57939,16.33429,15.34889,14.90436,14.54963,GALAXY,0.07469597,1.586716E-05
18.79888,16.80028,15.88327,15.46053,15.13817,GALAXY,0.0749538,1.783171E-05
19.26447,18.45836,18.05855,17.70963,17.69849,GALAXY,0.1140484,6.931607E-06
19.23643,17.74455,16.87445,16.48434,16.18657,GALAXY,0.1251985,3.843098E-05
19.54191,17.56605,16.57483,16.15949,15.8026,GALAXY,0.08080518,2.13103E-05
18.84379,17.26173,16.53869,16.15792,15.83259,GALAXY,0.08076794,1.934808E-05
19.46212,18.37008,17.54612,17.12781,16.82514,GALAXY,0.1604904,1.466203E-05
18.69239,17.57593,17.15624,16.87264,16.78403,GALAXY,0.07528777,7.824142E-06
19.00506,17.53981,16.78675,16.34784,16.05445,GALAXY,0.05458066,6.91845E-06
19.30434,17.89494,17.06554,16.67742,16.41428,GALAXY,0.1360743,1.118298E-05
19.33873,19.26576,19.08224,19.05894,18.98946,QSO,1.077126,0.0008001308
18.59029,18.4484,18.24415,18.21486,18.22405,QSO,1.379321,0.0003557125
18.68915,16.97138,16.16226,15.71339,15.43879,QSO,0.08469343,1.728644E-05
19.43436,18.07034,17.45013,17.07274,16.80068,GALAXY,0.08456567,9.007275E-06
19.23069,17.42444,16.30226,15.84472,15.4914,GALAXY,0.1493462,2.358475E-05
19.54567,18.34036,17.76041,17.40737,17.22614,GALAXY,0.1321394,8.132016E-06
19.41132,18.35004,17.82054,17.45494,17.29316,GALAXY,0.1313447,8.172817E-06
16.42557,15.30047,14.74595,14.46144,14.21393,GALAXY,0.02683264,1.219683E-05
18.94828,17.52305,16.71901,16.24873,15.90834,GALAXY,0.08169946,1.005643E-05
18.08415,16.21869,15.30078,14.8875,14.57131,GALAXY,0.08196682,1.550698E-05
15.98217,14.32255,13.61803,13.26429,12.99798,GALAXY,0.02685711,8.48433E-06
18.84591,17.3702,16.76853,16.45633,16.25352,GALAXY,0.02707594,1.848052E-05
15.67176,13.79177,12.88223,12.48988,12.20645,GALAXY,0.02527736,7.495261E-06
18.7704,17.08355,16.37392,16.01278,15.77335,GALAXY,0.02712892,1.543625E-05
19.58833,17.98075,16.95461,16.49807,16.14777,GALAXY,0.1816389,3.202339E-05
19.20176,17.47468,16.65265,16.26549,15.96991,GALAXY,0.04979606,2.38633E-05
19.21337,18.95801,18.67485,18.28751,18.28004,QSO,1.771782,0.000442342
18.42422,17.22736,16.65073,16.31559,16.04045,GALAXY,0.03543095,6.323698E-06
19.33958,17.61677,16.84432,16.48638,16.19212,GALAXY,0.03548221,1.35014E-05
18.95096,17.68954,17.03627,16.71541,16.47999,GALAXY,0.1318311,1.494703E-05
18.24385,16.33228,15.41894,14.99898,14.67265,GALAXY,0.07812991,1.765393E-05
18.49784,17.05858,16.25811,15.82374,15.52866,GALAXY,0.078232,1.029641E-05
18.83659,18.88533,18.73414,18.4895,18.25672,QSO,1.997662,0.0003382371
18.34502,17.10413,16.69276,16.42072,16.26434,GALAXY,0.05202702,9.308755E-06
19.52334,17.86162,16.91985,16.44937,16.08688,GALAXY,0.1002878,2.706559E-05
19.44302,17.49025,16.46132,16.01042,15.63768,GALAXY,0.1080488,2.410308E-05
17.83309,16.02915,15.18132,14.77199,14.45986,GALAXY,0.05435809,1.295125E-05
14.27258,12.69373,12.02177,11.67429,11.45601,GALAXY,0.00527957,5.559533E-06
18.77789,17.86527,17.60332,17.35884,17.25725,GALAXY,0.06480507,6.51282E-06
18.6239,17.25932,16.6058,16.20948,15.91957,GALAXY,0.0552119,7.632418E-06
19.06853,17.90712,17.47325,17.17469,17.00072,GALAXY,0.05118623,6.018602E-06
19.06262,17.88122,17.45512,17.1737,17.11174,GALAXY,0.07729043,9.120183E-06
19.27748,17.36302,16.44577,15.98392,15.62328,GALAXY,0.07749243,2.735462E-05
18.50755,16.58285,15.64696,15.22286,14.88819,GALAXY,0.07725932,1.518316E-05
18.84929,16.99068,16.10818,15.63408,15.27612,GALAXY,0.07647266,1.907844E-05
19.48228,17.91277,16.90261,16.4041,16.02482,GALAXY,0.150709,2.683598E-05
18.23628,16.87097,16.07238,15.58078,15.28016,GALAXY,0.07696924,7.505086E-06
17.00937,15.83719,15.2752,14.81503,14.65875,GALAXY,0.03494162,6.606463E-06
17.87436,16.66093,16.1634,15.85649,15.65746,GALAXY,0.03731969,1.526206E-05
19.4955,19.2584,19.2301,18.98423,18.92547,QSO,1.789485,0.0004979923
19.20275,18.96291,18.69222,18.63255,18.64329,QSO,1.101091,0.0005658019
19.12029,17966,17.5313,17.25121,17.12935,GALAXY,0.06395262,7.93048E-06
16.61131,15.28695,14.69269,14.37651,14.17086,GALAXY,0.03987537,1.366394E-05
16.60233,15.41693,14.93442,14.65821,14.51427,GALAXY,0.04003941,1.084843E-05
19.09839,17.75898,17.14695,16.75035,16.67668,GALAXY,0.05148382,8.609833E-06
19.44745,17.48824,16.39058,15.91496,15.55789,GALAXY,0.1337462,2.5445E-05
18.96954,18.29182,18.20942,18.15713,17.93272,QSO,2.533844,0.0002664816
19.58075,17.65401,16.62657,16.07974,15.65954,GALAXY,0.08030272,5.603372E-05
19.20845,17.26732,16.25524,15.7798,15.40324,GALAXY,0.1031746,2.401652E-05
17.0576,15.05624,14.17535,13.70652,13.36552,GALAXY,0.03986571,1.208697E-05
19.33261,17.90117,17.24992,16.88585,16.60722,GALAXY,0.04046972,1.858371E-05
19.33389,17.90435,17.11217,16.63629,16.30464,GALAXY,0.08066048,9.814212E-06
19.43048,18.24141,17.76794,17.51755,17.43036,GALAXY,0.03902181,9.53736E-06
19.08541,17.12276,16.18556,15.74259,15.40174,GALAXY,0.08119292,1.886557E-05
18.24003,17.02163,16.50762,16.19854,16.01884,GALAXY,0.03872037,1.487966E-05
17.09701,15.37374,14.47638,13.98018,13.56165,GALAXY,0.03907776,1.431766E-05
19.50169,17.48656,16.46216,15.94206,15.53426,GALAXY,0.07804184,3.009964E-05
17.84426,16.77939,16.40162,16.21922,16.04767,GALAXY,0.02148452,6.985281E-06
17.4132,15.73501,14.96349,14.59278,14.31301,GALAXY,0.03604291,1.362923E-05
19.46991,18.56664,18.21759,17.95235,17.81516,GALAXY,0.08092505,8.182797E-06
19.58225,17.96408,17.43679,17.07982,17.00092,GALAXY,0.07482702,7.692376E-06
19.00381,17.26268,16.43857,16.04469,15.75929,GALAXY,0.05748191,1.41997E-05
18.26609,16.98678,16.37336,15.96634,15.6864,GALAXY,0.05798376,5.591908E-06
18.62681,16.70471,15.80971,15.39208,15.07459,GALAXY,0.05667694,9.778165E-06
18.6295,17.52522,17.07141,16.81561,16.75235,GALAXY,0.03884615,1.050755E-05
17.33799,15.76186,14.99442,14.56107,14.22211,GALAXY,0.05780922,9.093658E-06
18.91611,17.81665,17.46748,17.25103,17.1066,GALAXY,0.0569347,6.537321E-06
18.91439,17.1751,16.41333,16.04698,15.74893,GALAXY,0.05692696,1.369436E-05
19499,17.73548,16.64875,16.19101,15.85196,GALAXY,0.134928,3.05906E-05
18.6992,17.79194,17.37286,16.8651,16.82692,GALAXY,0.08402103,5.31706E-06
18.26555,16.34916,15.40271,14.97088,14.64421,GALAXY,0.07493453,1.939761E-05
17.77955,17.10783,17.05661,16.80215,16.80795,GALAXY,0.06196656,8.234416E-06
18.99343,17.56618,16.98237,16.62085,16.38173,GALAXY,0.07754381,2.096095E-05
17.97087,16.75809,16.31709,16.08756,16.00354,GALAXY,0.03026453,9.724776E-06
18.03899,16.75059,16.25665,16.00851,15.89271,GALAXY,0.03583609,1.358509E-05
18.05068,16.94966,16.48939,16.13818,16.0088,GALAXY,0.07278553,5.734764E-06
17.86562,17.02444,16.68595,16.36218,16.29699,GALAXY,0.09831834,6.783673E-06
19.26979,18175,17.67545,17.41269,17356,GALAXY,0.1062348,1.62441E-05
19.42108,17.87898,17.14253,16.72798,16.42646,GALAXY,0.07803801,1.850568E-05
17.82415,16.51488,15.88482,15.51602,15.25513,GALAXY,0.07803451,1.310186E-05
17.91396,17.73518,17.7339,17.55652,17.54665,QSO,1.874211,0.0002296266
19.21916,18.11553,17.6993,17.40318,17.2278,GALAXY,0.06383821,7.036107E-06
17.61854,16.53793,16.10195,15.82785,15.63885,GALAXY,0.04014013,8.849232E-06
18.47262,16.5486,15.65069,15.18568,14.82175,GALAXY,0.07770067,1.703968E-05
18.62942,16.81777,15.97969,15.54457,15.19357,GALAXY,0.07843307,2.269564E-05
19.59283,17.69177,16.73867,16.23165,15.86733,GALAXY,0.0725336,2.235365E-05
18.92427,16.97865,16.03541,15.59509,15.24463,GALAXY,0.07518927,2.126922E-05
19.53446,17.7356,16.81159,16.36848,16.00531,GALAXY,0.08149058,2.665751E-05
19.01424,18.29644,18.21389,17.96898,18.01922,GALAXY,0.07431157,5.624878E-06
18.08316,16.67987,16.00442,15.6307,15.37556,GALAXY,0.04318203,1.462715E-05
18.07809,16.99974,16.55124,16.28794,16.14818,GALAXY,0.03533101,1.034593E-05
19.09402,18.21256,17.85038,17.4954,17.43361,GALAXY,0.1079208,6.538323E-06
19.43851,17.42977,16.52234,16.1082,15.78431,GALAXY,0,0
19.06348,17.16311,16.22933,15.7774,15.41596,GALAXY,0.0728602,2.435376E-05
18.87703,17.66803,17.03659,16.65113,16.3854,GALAXY,0.0718631,1.152618E-05
19.01051,17.07722,16.16559,15.75179,15.42567,GALAXY,0.07491479,2.372583E-05
18.53627,16.51397,15.58798,15.18423,14.85652,GALAXY,0.07284737,1.273208E-05
18.48334,16.60355,15.73249,15.33786,15.00474,GALAXY,0.04428266,1.095123E-05
17.59344,17.2155,17.27898,17.13994,17.21602,QSO,0.5666092,6.11524E-05
18.75224,17.69125,17.2209,16.89736,16.77449,GALAXY,0.07721294,8.510101E-06
18.99993,16.98813,16.04573,15.60868,15.24616,GALAXY,0.07872909,1.518364E-05
18.17922,17.48202,17.37853,17.0028,17.00483,GALAXY,0.07652109,3.177786E-06
18.19604,16.85077,16.24396,15.87905,15.63121,GALAXY,0.07826353,1.646145E-05
18.65875,16.91946,16.00474,15.47004,14.99989,GALAXY,0.04422893,2.237451E-05
19.2455,17.5872,16.77339,16.34784,16.04188,GALAXY,0.07824656,1.721934E-05
19.01468,17.66733,17.15434,16.81676,16.61363,GALAXY,0.07987206,8.179988E-06
19.16096,17.89648,17.34948,17.0092,16.82168,GALAXY,0.080235,1.134497E-05
19.43824,17.93717,17.24564,16.81983,16.52958,GALAXY,0.07715072,1.005002E-05
18.91372,18.74531,18.64578,18.35395,18.31,QSO,1.804445,0.0004281554
19.5404,19.39085,19.31382,19.10599,19.1746,QSO,1.74582,0.0004962144
19.5281,17.4909,16496,16.08201,15.71501,GALAXY,0.1022529,2.14489E-05
19.08766,18.1713,17.74852,17.48557,17.3932,GALAXY,0.1023511,7.888821E-06
18.22853,17.24112,16.82744,16.62567,16.47562,GALAXY,0.02918619,7.055381E-06
19.39002,18.12915,17.76953,17.51175,17.37226,GALAXY,0.07539642,6.391876E-06
18.82868,18.01155,17.72633,17.5896,17.47831,GALAXY,0.02305975,6.127909E-06
19.58711,18.2569,17.65505,17337,17.11335,GALAXY,0.1018405,1.685329E-05
18.59953,18.41825,18.25309,18.10865,17.79957,QSO,2.121274,0.000148512
19.20578,17.9397,17.30321,16.91255,16.63777,GALAXY,0.1509339,1.070676E-05
18.97618,17.84354,17.38601,17.0801,16.86953,GALAXY,0.02919079,7.330397E-06
18.10566,16.87934,16.36777,16.12,15.95524,GALAXY,0.03025206,1.243225E-05
19.02631,18.62026,18.50975,18.48979,18.20378,QSO,2.180386,0.0007469303
18.95572,17.79343,17.35512,17.11394,16.96546,GALAXY,0.02998406,1.156635E-05
18.36752,16.94796,16.37548,16.05058,15.84715,GALAXY,0.05030903,1.658591E-05
19.10504,17.73894,17.04705,16.66653,16.42296,GALAXY,0.04892844,1.963946E-05
18.22186,16.48991,15.65024,15.22668,14.89297,GALAXY,0.04869229,1.609003E-05
19.18103,17.52225,16.88991,16.55163,16.30962,GALAXY,0.04861636,1.683115E-05
19.37879,17.6692,16.89838,16.52417,16.21921,GALAXY,0.04985927,2.031611E-05
19.37193,17.62597,16.83802,16.45248,16.15126,GALAXY,0.04906421,1.660908E-05
19.33125,17.82007,16.95591,16.41391,16.01032,GALAXY,0.04725394,8.667433E-06
16.09686,14.49358,13.71143,13.27393,12.87354,GALAXY,0.02382719,9.148097E-06
17.30915,16.0965,15.52383,15.16608,14.91876,GALAXY,0.0486561,8.008174E-06
19.02316,17.66581,17.05078,16.69897,16.39122,GALAXY,0.04403115,8.754298E-06
17.0483,15.11713,14.22962,13.8354,13.49913,GALAXY,0.05154101,9.950467E-06
19.42658,17.39967,16.47544,16.06327,15.7349,GALAXY,0.05096156,1.529865E-05
17.89512,15.90916,14.96621,14.54223,14.16113,GALAXY,0.04870628,1.301638E-05
18.4072,16.64998,15.77424,15.36589,15.02736,GALAXY,0.04721335,1.236097E-05
19.32001,17.41668,16.56686,16.17503,15.84574,GALAXY,0.04971778,1.477126E-05
18.36832,17.16097,16.53999,16.17898,15.96624,GALAXY,0.1069471,9.418505E-06
19.15429,17.61159,16.71254,16.2738,15.92391,GALAXY,0.1047009,1.906536E-05
18.82497,17.69199,17.31155,17.03482,16.99964,GALAXY,0.06195426,7.959135E-06
19.35458,18.00402,17.23294,16.82703,16.59952,GALAXY,0.1000599,1.593741E-05
19.47735,18.36839,17.74276,17.4277,17.18977,GALAXY,0.1693337,8.915323E-06
19.05564,17.70074,17.18953,16.96087,16.7669,GALAXY,0.04638082,1.478051E-05
18.84877,17.62263,17.05437,16.7198,16.4559,GALAXY,0.04675511,8.136371E-06
18.45315,17.35585,16.88438,16.48835,16.3441,GALAXY,0.06438116,5.176865E-06
19.42486,18.28391,17.6683,17.28948,17.04466,GALAXY,0.1404734,7.423562E-06
18.58967,16.86482,16.04983,15.62885,15.33851,GALAXY,0.0805027,9.36539E-06
18.83932,17.65808,17.25027,16.96539,16.90684,GALAXY,0.08049577,7.01999E-06
18.28237,16.8079,16.09052,15.64961,15.26796,GALAXY,0.03752184,9.689817E-06
19.57133,17.97417,17.19118,16.77538,16.43268,GALAXY,0.09687936,1.037651E-05
19.26466,18.99191,18.70773,18.66402,18.10728,QSO,0.3207827,7.66277E-05
